PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
1642281,Jaylon Tyson,1610612739,CLE,22.0,12,8,4,25.9,11.3,4.3,1.9,1.2,0.8,0.9,0.515,0.473,0.769
201145,Jeff Green,1610612745,HOU,39.0,5,5,0,4.2,2.4,0.4,0.0,0.0,0.2,0.0,0.667,0.667,0.0
203924,Jerami Grant,1610612757,POR,31.0,15,7,8,28.6,18.4,3.5,2.4,0.9,0.4,1.8,0.452,0.4,0.84
1642847,Jeremiah Fears,1610612740,NOP,19.0,17,2,15,26.9,15.4,3.2,2.7,1.7,0.2,2.5,0.457,0.351,0.776
1630526,Jeremiah Robinson-Earl,1610612754,IND,25.0,11,2,9,19.6,4.9,5.9,0.7,0.5,0.0,0.6,0.351,0.222,0.909
1631110,Jeremy Sochan,1610612759,SAS,22.0,9,6,3,17.1,6.9,3.3,2.0,0.4,0.3,1.1,0.535,0.389,0.818
1630579,Jericho Sims,1610612749,MIL,27.0,12,4,8,9.3,1.8,2.2,0.6,0.2,0.3,0.5,0.818,0.0,0.75
1641724,Jett Howard,1610612753,ORL,22.0,12,7,5,8.9,3.4,0.6,0.6,0.2,0.3,0.1,0.429,0.423,0.0
1628975,Jevon Carter,1610612741,CHI,30.0,7,3,4,13.7,6.7,1.6,1.1,0.7,0.0,0.6,0.389,0.433,1.0
202710,Jimmy Butler III,1610612744,GSW,36.0,16,9,7,31.4,20.1,5.6,4.8,1.8,0.3,1.6,0.519,0.455,0.868
1642866,Joan Beringer,1610612750,MIN,19.0,9,6,3,4.1,2.0,1.3,0.0,0.1,0.2,0.2,0.727,0.0,0.667
1629111,Jock Landale,1610612763,MEM,30.0,17,6,11,22.3,10.4,5.3,1.6,0.6,0.4,1.1,0.543,0.439,0.667
204060,Joe Ingles,1610612750,MIN,38.0,6,3,3,3.8,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0
203954,Joel Embiid,1610612755,PHI,31.0,6,4,2,23.3,19.7,5.5,3.3,0.8,1.5,2.7,0.46,0.321,0.829
1628381,John Collins,1610612746,LAC,28.0,16,5,11,25.3,11.6,4.9,0.6,0.9,0.5,1.8,0.497,0.317,0.794
1629723,John Konchar,1610612763,MEM,29.0,15,6,9,12.7,2.5,2.9,1.2,0.8,0.3,0.5,0.469,0.316,0.5
1641780,Johni Broome,1610612755,PHI,23.0,2,1,1,2.9,2.0,1.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0
1642277,Johnny Furphy,1610612754,IND,20.0,3,1,2,12.2,2.7,2.0,0.0,0.7,0.0,1.0,0.5,0.667,0.0
1630548,Johnny Juzang,1610612750,MIN,24.0,7,5,2,3.0,1.3,0.4,0.1,0.0,0.0,0.1,0.333,0.286,0.5
202685,Jonas Valančiūnas,1610612743,DEN,33.0,16,12,4,12.4,8.5,4.4,1.0,0.1,0.7,1.0,0.553,0.222,0.769
1628371,Jonathan Isaac,1610612753,ORL,28.0,16,10,6,10.3,3.1,3.3,0.1,0.4,0.4,0.3,0.45,0.227,0.667
1630228,Jonathan Kuminga,1610612744,GSW,23.0,13,7,6,27.7,13.8,6.6,2.8,0.4,0.3,2.7,0.478,0.324,0.771
1642367,Jonathan Mogbo,1610612761,TOR,24.0,7,3,4,5.0,0.9,1.3,0.6,0.1,0.3,0.1,0.5,0.0,0.0
203903,Jordan Clarkson,1610612752,NYK,33.0,15,9,6,19.1,10.7,2.0,1.8,0.3,0.2,1.0,0.483,0.373,0.852
1630692,Jordan Goodwin,1610612756,PHX,27.0,13,9,4,18.0,7.4,3.9,2.1,1.4,0.2,1.2,0.451,0.4,0.75
1641722,Jordan Hawkins,1610612740,NOP,23.0,16,2,14,15.2,4.6,1.9,1.0,0.1,0.0,0.4,0.315,0.261,0.714
1629162,Jordan McLaughlin,1610612759,SAS,29.0,8,6,2,9.2,3.5,0.8,1.3,0.9,0.0,0.3,0.417,0.333,1.0
1641757,Jordan Miller,1610612746,LAC,25.0,3,1,2,16.3,9.3,2.7,1.0,0.3,0.0,1.0,0.5,0.556,0.875
1629673,Jordan Poole,1610612740,NOP,26.0,7,1,6,30.3,17.3,1.7,3.4,0.3,0.3,2.1,0.354,0.339,0.969
1641775,Jordan Walsh,1610612738,BOS,21.0,12,7,5,17.3,4.9,4.3,0.8,0.9,0.5,0.3,0.5,0.421,0.75
1630631,Jose Alvarado,1610612740,NOP,27.0,16,2,14,19.6,7.1,2.6,2.6,0.9,0.0,1.1,0.412,0.371,0.846
1630581,Josh Giddey,1610612741,CHI,23.0,14,9,5,34.0,20.4,10.1,9.7,1.1,0.5,3.5,0.461,0.386,0.753
1628404,Josh Hart,1610612752,NYK,30.0,14,8,6,26.1,9.9,6.6,4.5,0.9,0.2,2.0,0.482,0.348,0.762
1631169,Josh Minott,1610612738,BOS,22.0,15,8,7,19.3,7.1,4.9,1.3,0.9,0.3,0.7,0.475,0.381,0.789
1629006,Josh Okogie,1610612745,HOU,27.0,14,10,4,20.7,7.3,2.1,1.1,1.4,0.1,0.5,0.465,0.429,0.818
201950,Jrue Holiday,1610612757,POR,35.0,12,6,6,33.4,16.7,5.3,8.3,1.6,0.3,2.9,0.446,0.365,0.84
1630577,Julian Champagnie,1610612759,SAS,24.0,15,11,4,27.5,10.4,4.3,1.4,1.0,0.3,1.3,0.434,0.391,0.774
1641763,Julian Phillips,1610612741,CHI,22.0,15,8,7,7.8,2.0,1.2,0.2,0.4,0.3,0.1,0.375,0.235,1.0
1631124,Julian Strawther,1610612743,DEN,23.0,9,9,0,7.9,3.7,1.6,0.4,0.0,0.1,0.3,0.367,0.125,0.692
203944,Julius Randle,1610612750,MIN,30.0,16,10,6,33.2,24.7,7.3,5.8,1.2,0.2,2.6,0.521,0.363,0.821
1630551,Justin Champagnie,1610612764,WAS,24.0,14,0,14,10.2,2.9,3.0,0.7,0.6,0.1,0.2,0.353,0.154,0.833
1642348,Justin Edwards,1610612755,PHI,21.0,13,9,4,16.0,6.3,2.0,1.4,0.4,0.2,0.6,0.42,0.362,1.0
203994,Jusuf Nurkić,1610612762,UTA,31.0,15,5,10,24.3,7.3,9.6,3.7,1.7,0.4,2.8,0.387,0.154,0.622
1642354,KJ Simpson,1610612766,CHA,23.0,7,2,5,13.3,4.9,2.0,2.6,0.6,0.0,1.4,0.333,0.333,0.75
1626157,Karl-Anthony Towns,1610612752,NYK,30.0,15,9,6,33.5,21.7,12.5,3.4,0.9,0.8,2.7,0.429,0.318,0.877
1631255,Karlo Matković,1610612740,NOP,24.0,12,2,10,11.4,4.9,2.8,0.8,0.2,0.5,0.4,0.703,0.444,0.375
202695,Kawhi Leonard,1610612746,LAC,34.0,6,3,3,33.5,24.3,5.7,3.5,2.5,0.7,1.8,0.505,0.4,0.963
1630811,Keaton Wallace,1610612737,ATL,26.0,15,9,6,15.6,4.9,1.7,2.9,0.8,0.1,0.9,0.429,0.436,0.375
1631099,Keegan Murray,1610612758,SAC,25.0,2,1,1,34.7,15.0,4.0,1.0,1.0,0.5,0.5,0.444,0.286,1.0
1642276,Kel'el Ware,1610612748,MIA,21.0,16,10,6,24.3,11.5,10.3,0.7,1.0,1.4,0.9,0.525,0.35,0.774
1629640,Keldon Johnson,1610612759,SAS,26.0,15,11,4,24.2,12.5,6.3,1.7,0.9,0.1,0.9,0.573,0.289,0.813
203482,Kelly Olynyk,1610612759,SAS,34.0,6,5,1,11.4,4.8,3.0,2.7,0.5,0.0,0.8,0.556,0.429,0.75
1626162,Kelly Oubre Jr.,1610612755,PHI,29.0,12,7,5,34.8,16.8,5.1,1.3,1.1,0.8,1.5,0.497,0.343,0.789
203484,Kentavious Caldwell-Pope,1610612763,MEM,32.0,17,6,11,22.9,7.5,2.5,3.2,0.8,0.2,0.9,0.355,0.276,0.893
1631165,Keon Ellis,1610612758,SAC,25.0,16,3,13,18.1,6.6,1.6,0.6,1.3,0.3,0.4,0.44,0.424,0.7
1642352,Keshad Johnson,1610612748,MIA,24.0,6,4,2,9.0,3.5,3.2,0.2,0.5,0.5,0.3,0.25,0.25,1.0
201142,Kevin Durant,1610612745,HOU,37.0,14,10,4,36.1,24.6,4.8,3.3,1.0,0.6,3.0,0.485,0.364,0.88
1628989,Kevin Huerter,1610612741,CHI,27.0,16,9,7,24.7,12.6,3.6,2.6,0.9,0.9,1.4,0.484,0.303,0.839
201567,Kevin Love,1610612762,UTA,37.0,9,2,7,14.0,5.1,3.9,2.0,0.0,0.4,0.9,0.394,0.357,0.833
1629645,Kevin Porter Jr.,1610612749,MIL,25.0,1,1,0,9.4,10.0,0.0,2.0,1.0,0.0,0.0,0.6,0.667,1.0
1626172,Kevon Looney,1610612740,NOP,29.0,9,2,7,13.1,2.4,4.0,1.4,0.2,0.6,0.6,0.346,0.143,0.5
1641718,Keyonte George,1610612762,UTA,22.0,15,5,10,34.2,22.8,3.9,7.1,1.0,0.3,3.4,0.434,0.296,0.935
1642863,Khaman Maluach,1610612756,PHX,19.0,7,5,2,5.0,1.9,0.9,0.1,0.0,0.6,0.7,0.429,0.0,0.875
203114,Khris Middleton,1610612764,WAS,34.0,12,1,11,24.9,9.5,3.9,2.5,0.8,0.3,1.6,0.469,0.313,0.737
202691,Klay Thompson,1610612742,DAL,35.0,17,4,13,21.7,10.1,2.4,1.6,0.3,0.4,1.0,0.347,0.321,1.0
1641738,Kobe Brown,1610612746,LAC,25.0,9,2,7,9.2,2.7,2.0,0.9,0.0,0.0,0.6,0.4,0.308,1.0
1642920,Kobe Sanders,1610612746,LAC,23.0,8,3,5,19.5,7.4,1.6,1.3,0.6,0.3,1.4,0.388,0.345,0.917
1642886,Koby Brea,1610612756,PHX,23.0,1,1,0,4.1,4.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0
1642851,Kon Knueppel,1610612766,CHA,20.0,16,4,12,33.5,18.8,5.8,2.9,0.8,0.2,2.4,0.488,0.421,0.892
1627739,Kris Dunn,1610612746,LAC,31.0,16,5,11,25.7,6.9,2.5,2.7,1.4,0.3,1.3,0.478,0.353,0.722
1631200,Kris Murray,1610612757,POR,25.0,15,6,9,23.3,5.4,3.4,1.1,1.1,0.2,0.8,0.446,0.269,0.667
204001,Kristaps Porziņģis,1610612737,ATL,30.0,11,6,5,26.8,18.4,5.7,3.5,0.5,1.7,1.0,0.475,0.333,0.862
203937,Kyle Anderson,1610612762,UTA,32.0,4,0,4,17.2,6.5,2.5,3.5,0.8,0.0,0.8,0.455,0.0,0.667
1642271,Kyle Filipowski,1610612762,UTA,22.0,14,5,9,20.3,8.5,5.7,2.3,0.4,0.6,1.4,0.438,0.333,0.667
1628398,Kyle Kuzma,1610612749,MIL,30.0,16,8,8,26.0,13.5,4.3,1.9,0.8,0.6,1.3,0.491,0.275,0.784
200768,Kyle Lowry,1610612755,PHI,39.0,1,1,0,3.2,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
1642273,Kyshawn George,1610612764,WAS,21.0,15,1,14,31.6,16.5,6.3,4.9,1.1,0.9,3.5,0.484,0.44,0.733
1630163,LaMelo Ball,1610612766,CHA,24.0,10,2,8,30.7,21.2,6.6,9.3,1.3,0.1,3.6,0.393,0.286,0.875
1629013,Landry Shamet,1610612752,NYK,28.0,15,9,6,20.9,9.3,2.0,1.2,0.4,0.2,0.5,0.452,0.424,0.794
1626204,Larry Nance Jr.,1610612739,CLE,32.0,13,9,4,15.4,3.7,3.1,1.3,0.5,0.3,0.7,0.351,0.259,0.333
1628374,Lauri Markkanen,1610612762,UTA,28.0,15,5,10,35.8,29.9,6.1,2.1,1.1,0.5,1.3,0.485,0.388,0.895
2544,LeBron James,1610612747,LAL,40.0,1,1,0,29.6,11.0,3.0,12.0,1.0,0.0,1.0,0.571,0.667,0.25
1631159,Leonard Miller,1610612750,MIN,21.0,8,5,3,4.6,1.9,1.4,0.5,0.3,0.0,0.5,0.5,0.0,0.6
1642862,Liam McNeeley,1610612766,CHA,20.0,10,3,7,13.0,4.0,2.3,1.2,0.2,0.1,0.6,0.303,0.35,0.867
1630322,Lindy Waters III,1610612759,SAS,28.0,6,4,2,7.6,2.5,1.2,0.5,0.0,0.0,0.0,0.417,0.417,0.0
1628366,Lonzo Ball,1610612739,CLE,28.0,14,9,5,23.3,5.9,4.1,5.1,1.0,0.3,2.0,0.325,0.304,0.667
1629652,Luguentz Dort,1610612760,OKC,26.0,11,11,0,29.7,8.5,4.1,1.3,0.8,0.3,0.7,0.383,0.339,0.923
1629029,Luka Dončić,1610612747,LAL,26.0,11,8,3,36.8,34.6,8.5,9.0,1.9,0.5,4.1,0.472,0.317,0.79
1630568,Luka Garza,1610612738,BOS,26.0,15,8,7,14.8,7.1,4.2,0.8,0.3,0.4,0.5,0.567,0.435,0.75
1628379,Luke Kennard,1610612737,ATL,29.0,15,9,6,22.1,8.1,2.0,2.1,1.0,0.1,1.1,0.483,0.442,0.933
1628436,Luke Kornet,1610612759,SAS,30.0,8,6,2,23.2,8.3,5.8,2.0,0.1,0.9,0.6,0.75,0.0,0.667
1631247,Luke Travers,1610612739,CLE,24.0,6,3,3,7.8,1.7,1.8,0.7,0.5,0.7,0.2,0.125,0.0,1.0
1630644,Mac McClung,1610612754,IND,26.0,3,0,3,11.3,6.3,1.3,0.3,1.7,0.3,0.7,0.389,0.2,0.75
1631103,Malaki Branham,1610612764,WAS,22.0,6,0,6,6.5,4.7,1.5,0.5,0.0,0.0,0.3,0.571,0.286,0.833
1628370,Malik Monk,1610612758,SAC,27.0,14,3,11,23.9,12.4,1.7,2.1,0.9,0.4,0.9,0.447,0.433,0.88
203935,Marcus Smart,1610612747,LAL,31.0,12,9,3,28.2,9.8,2.4,3.2,2.0,0.2,2.2,0.402,0.232,0.938
1641813,Mark Sears,1610612749,MIL,23.0,6,1,5,3.8,3.2,0.3,0.3,0.0,0.0,0.7,0.5,0.5,0.75
1631109,Mark Williams,1610612756,PHX,23.0,14,9,5,25.2,12.2,8.2,0.9,1.3,0.9,0.9,0.632,0.0,0.787
1628963,Marvin Bagley III,1610612764,WAS,26.0,14,1,13,15.8,7.6,4.4,1.4,0.6,0.6,1.0,0.638,0.5,0.696
203486,Mason Plumlee,1610612766,CHA,35.0,7,3,4,6.1,0.9,1.6,0.4,0.1,0.0,0.4,1.0,0.0,0.5
1641824,Matas Buzelis,1610612741,CHI,21.0,16,9,7,27.8,14.1,5.6,1.4,0.7,1.4,1.9,0.463,0.366,0.86
1629680,Matisse Thybulle,1610612757,POR,28.0,4,2,2,12.2,5.0,1.0,0.8,2.5,0.0,0.3,0.6,0.667,1.0
1631108,Max Christie,1610612742,DAL,22.0,18,5,13,29.9,12.7,3.5,2.2,0.6,0.5,1.2,0.488,0.47,0.781
1628467,Maxi Kleber,1610612747,LAL,33.0,4,2,2,12.6,1.8,1.8,1.0,0.3,0.5,0.0,0.5,0.667,0.5
1642875,Maxime Raynaud,1610612758,SAC,22.0,9,3,6,13.5,5.7,3.6,0.7,0.3,0.3,0.7,0.512,0.2,0.889
1642877,Micah Peavy,1610612740,NOP,24.0,13,1,12,13.5,3.6,2.3,0.9,0.2,0.2,0.3,0.377,0.158,0.8
1629008,Michael Porter Jr.,1610612751,BKN,27.0,14,3,11,32.9,24.8,7.7,3.1,0.8,0.1,2.2,0.486,0.375,0.844
1628969,Mikal Bridges,1610612752,NYK,29.0,15,9,6,35.3,16.3,4.6,4.7,2.1,1.2,1.1,0.511,0.419,0.759
201144,Mike Conley,1610612750,MIN,38.0,16,10,6,20.2,6.2,1.9,3.5,0.8,0.2,0.9,0.406,0.447,0.917
1628970,Miles Bridges,1610612766,CHA,27.0,16,4,12,34.9,22.1,6.6,3.7,0.7,0.6,1.4,0.422,0.358,0.897
1642939,Miles Kelly,1610612742,DAL,22.0,2,1,1,5.6,1.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
1630540,Miles McBride,1610612752,NYK,25.0,12,9,3,24.1,10.1,2.5,2.4,0.8,0.3,0.8,0.396,0.375,0.6
1629011,Mitchell Robinson,1610612752,NYK,27.0,9,5,4,17.1,4.0,8.2,0.9,0.4,1.1,0.8,0.654,0.0,0.222
1642885,Mohamed Diawara,1610612752,NYK,20.0,9,5,4,3.2,0.8,0.7,0.3,0.2,0.1,0.4,0.375,0.25,0.0
1628420,Monte Morris,1610612754,IND,30.0,6,0,6,10.8,3.0,1.2,1.5,0.2,0.2,0.3,0.35,0.25,0.5
1630541,Moses Moody,1610612744,GSW,23.0,16,7,9,25.5,12.3,3.0,1.6,0.9,0.8,1.4,0.424,0.426,0.838
1631243,Mouhamed Gueye,1610612737,ATL,23.0,17,10,7,16.7,5.9,4.1,1.2,0.5,0.6,0.8,0.488,0.286,0.5
1630619,Moussa Cisse,1610612742,DAL,23.0,14,3,11,10.9,3.5,3.8,0.2,0.3,1.3,0.9,0.645,0.0,0.36
1631217,Moussa Diabaté,1610612766,CHA,23.0,16,4,12,23.0,9.9,8.1,1.2,0.6,1.3,0.8,0.637,0.0,0.689
1626167,Myles Turner,1610612749,MIL,29.0,17,8,9,29.9,12.4,6.4,1.8,1.2,1.6,1.3,0.439,0.418,0.694
1642066,Myron Gardner,1610612748,MIA,24.0,2,2,0,3.8,3.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
1642368,N'Faly Dante,1610612737,ATL,24.0,4,3,1,3.9,0.8,1.8,0.0,0.5,0.0,0.3,0.25,0.0,1.0
1641772,Nae'Qwan Tomlin,1610612739,CLE,24.0,8,6,2,13.4,6.1,2.8,0.5,0.8,0.6,0.3,0.463,0.0,0.786
1630230,Naji Marshall,1610612742,DAL,27.0,18,5,13,26.7,11.8,4.9,2.4,1.1,0.1,1.2,0.475,0.302,0.797
1629675,Naz Reid,1610612750,MIN,26.0,16,10,6,24.5,13.1,5.8,2.0,1.1,0.9,1.4,0.463,0.375,0.667
1629674,Neemias Queta,1610612738,BOS,26.0,16,8,8,24.8,9.5,8.3,1.8,0.7,1.4,0.8,0.618,0.0,0.593
1629651,Nic Claxton,1610612751,BKN,26.0,15,3,12,29.8,14.8,7.5,4.4,0.8,1.3,1.5,0.572,0.0,0.691
1630208,Nick Richards,1610612756,PHX,27.0,16,10,6,10.2,4.3,3.4,0.3,0.1,0.5,1.0,0.543,0.0,0.72
1641733,Nick Smith Jr.,1610612747,LAL,21.0,6,4,2,15.0,7.0,1.0,2.2,0.5,0.2,1.7,0.432,0.444,0.667
1629638,Nickeil Alexander-Walker,1610612737,ATL,27.0,15,8,7,31.4,19.1,3.1,3.6,0.9,0.9,2.3,0.464,0.354,0.853
201587,Nicolas Batum,1610612746,LAC,36.0,16,5,11,17.4,4.4,2.9,0.7,0.9,0.5,0.6,0.371,0.368,1.0
1628502,Nigel Hayes-Davis,1610612756,PHX,30.0,12,7,5,8.1,1.6,1.3,0.4,0.4,0.0,0.4,0.375,0.111,0.0
203999,Nikola Jokić,1610612743,DEN,30.0,16,12,4,34.9,30.4,13.0,10.8,1.6,0.8,3.5,0.628,0.418,0.856
1631107,Nikola Jović,1610612748,MIA,22.0,14,8,6,21.3,8.8,4.4,3.1,0.6,0.4,1.8,0.402,0.294,0.743
202696,Nikola Vučević,1610612741,CHI,35.0,16,9,7,30.6,16.7,9.6,3.4,0.6,0.4,1.7,0.495,0.407,0.786
1642363,Nique Clifford,1610612758,SAC,23.0,13,3,10,17.6,4.4,2.6,2.0,0.5,0.3,0.7,0.357,0.308,0.643
1642855,Noa Essengue,1610612741,CHI,18.0,1,1,0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641730,Noah Clowney,1610612751,BKN,21.0,15,3,12,25.7,10.3,3.7,1.5,0.7,0.6,1.4,0.372,0.315,0.74
1642869,Noah Penda,1610612753,ORL,20.0,8,4,4,6.1,2.1,1.8,0.8,0.1,0.3,0.4,0.5,0.667,0.75
1642849,Nolan Traore,1610612751,BKN,19.0,4,0,4,8.8,1.8,0.3,1.3,0.5,0.0,0.5,0.222,0.333,0.5
1626181,Norman Powell,1610612748,MIA,32.0,13,9,4,30.6,24.9,3.8,2.5,1.2,0.2,1.9,0.491,0.456,0.904
1628384,OG Anunoby,1610612752,NYK,28.0,12,8,4,31.1,15.8,5.6,2.2,1.9,0.7,1.8,0.476,0.392,0.76
1630167,Obi Toppin,1610612754,IND,27.0,3,0,3,27.4,14.0,6.7,1.7,1.0,0.0,2.0,0.417,0.176,1.0
1630534,Ochai Agbaji,1610612761,TOR,25.0,10,5,5,14.1,2.8,2.0,0.6,0.5,0.1,0.3,0.357,0.077,0.7
1641765,Olivier-Maxence Prosper,1610612763,MEM,23.0,11,5,6,10.1,4.5,2.4,0.5,0.2,0.1,0.5,0.452,0.111,0.909
1630168,Onyeka Okongwu,1610612737,ATL,24.0,16,9,7,29.3,16.0,7.4,2.7,0.9,1.1,1.8,0.526,0.419,0.774
1631115,Orlando Robinson,1610612753,ORL,25.0,1,1,0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642345,Oso Ighodaro,1610612756,PHX,23.0,16,10,6,15.6,4.7,3.4,1.3,0.6,0.6,1.3,0.559,0.0,0.563
1631172,Ousmane Dieng,1610612760,OKC,22.0,13,12,1,10.7,2.6,1.7,0.8,0.1,0.4,0.5,0.342,0.222,1.0
1629023,P.J. Washington,1610612742,DAL,27.0,17,5,12,31.3,15.0,7.8,2.4,1.0,1.2,2.6,0.432,0.325,0.657
1641790,PJ Hall,1610612763,MEM,23.0,7,2,5,3.8,1.9,1.3,0.3,0.0,0.3,0.1,0.556,0.333,0.667
1642359,Pacôme Dadiet,1610612752,NYK,20.0,6,4,2,2.8,0.7,0.5,0.3,0.0,0.0,0.0,0.2,0.0,1.0
1631094,Paolo Banchero,1610612753,ORL,23.0,12,6,6,32.8,21.7,8.7,4.1,0.8,0.9,2.7,0.461,0.25,0.766
1627783,Pascal Siakam,1610612754,IND,31.0,15,2,13,35.1,24.8,7.0,4.9,1.1,0.4,2.5,0.466,0.361,0.69
1626192,Pat Connaughton,1610612766,CHA,32.0,12,3,9,9.7,4.3,1.9,0.6,0.4,0.1,0.3,0.486,0.375,0.667
1630311,Pat Spencer,1610612744,GSW,29.0,10,5,5,13.2,5.5,2.1,2.9,0.8,0.1,0.7,0.358,0.353,0.917
1630172,Patrick Williams,1610612741,CHI,24.0,15,8,7,21.0,7.8,2.9,1.5,1.1,0.4,1.1,0.426,0.4,0.652
202331,Paul George,1610612755,PHI,35.0,2,2,0,22.9,15.0,6.0,3.0,1.0,1.0,2.0,0.429,0.455,0.636
1630194,Paul Reed,1610612765,DET,26.0,14,12,2,12.0,6.5,4.1,1.1,1.0,0.8,1.0,0.684,0.5,0.643
1630202,Payton Pritchard,1610612738,BOS,27.0,16,8,8,32.3,16.5,4.3,4.9,0.7,0.0,1.4,0.437,0.331,0.825
1641796,Pelle Larsson,1610612748,MIA,24.0,16,10,6,22.5,10.5,2.7,3.1,0.6,0.1,1.2,0.523,0.392,0.829
1631250,Pete Nance,1610612749,MIL,25.0,2,0,2,3.3,6.5,1.0,0.0,0.0,0.0,0.0,0.833,0.75,0.0
1631212,Peyton Watson,1610612743,DEN,23.0,16,12,4,25.2,8.7,4.8,1.5,1.1,1.1,1.4,0.51,0.394,0.733
1630173,Precious Achiuwa,1610612758,SAC,26.0,10,2,8,19.1,6.5,4.7,1.0,0.7,0.3,0.5,0.54,0.091,0.556
1629656,Quentin Grimes,1610612755,PHI,25.0,15,9,6,31.8,16.9,3.7,4.1,0.9,0.5,2.7,0.465,0.402,0.831
1631245,Quenton Jackson,1610612754,IND,27.0,5,1,4,20.1,11.8,3.4,3.6,1.0,0.2,1.2,0.541,0.5,0.722
1642366,Quinten Post,1610612744,GSW,25.0,18,9,9,15.0,6.2,3.9,0.9,0.6,0.5,0.8,0.451,0.344,0.778
1629628,RJ Barrett,1610612761,TOR,25.0,16,11,5,31.6,19.6,5.0,3.9,0.8,0.3,1.5,0.507,0.345,0.703
1642853,Rasheer Fleming,1610612756,PHX,21.0,8,6,2,5.7,2.0,1.5,0.3,0.1,0.1,0.4,0.263,0.182,1.0
1642484,RayJ Dennis,1610612754,IND,24.0,12,1,11,13.5,5.3,1.6,2.1,0.3,0.3,1.2,0.314,0.324,0.889
1641712,Rayan Rupert,1610612757,POR,21.0,9,6,3,6.1,1.0,1.3,0.2,0.4,0.0,0.2,0.273,0.143,0.5
1642263,Reed Sheppard,1610612745,HOU,21.0,14,10,4,23.9,13.6,2.4,3.1,1.6,0.4,1.1,0.507,0.488,0.667
1642434,Riley Minix,1610612759,SAS,25.0,3,2,1,2.8,3.0,0.7,0.3,0.3,0.0,0.0,0.667,0.333,0.0
1642265,Rob Dillingham,1610612750,MIN,20.0,14,8,6,11.0,4.7,1.3,1.9,0.9,0.0,1.3,0.386,0.25,0.727
1629057,Robert Williams III,1610612757,POR,28.0,10,4,6,12.8,4.5,4.4,0.8,0.6,0.8,0.4,0.647,0.25,0.0
1631199,Ron Harper Jr.,1610612738,BOS,25.0,3,2,1,5.2,2.7,1.0,1.0,0.0,0.3,0.0,0.429,0.333,0.0
1641842,Ronald Holland II,1610612765,DET,20.0,16,14,2,23.4,8.3,3.8,1.8,1.7,0.3,1.8,0.391,0.275,0.792
1626220,Royce O'Neale,1610612756,PHX,32.0,16,10,6,29.7,11.6,5.3,2.9,1.2,0.1,1.5,0.444,0.429,0.7
203497,Rudy Gobert,1610612750,MIN,33.0,16,10,6,31.8,10.7,10.1,1.8,0.5,1.7,1.9,0.737,0.0,0.49
1629060,Rui Hachimura,1610612747,LAL,27.0,14,10,4,33.9,15.1,3.8,1.2,0.6,0.2,1.1,0.566,0.481,0.733
201566,Russell Westbrook,1610612758,SAC,37.0,17,4,13,28.2,14.1,6.9,6.5,1.1,0.2,3.1,0.444,0.389,0.633
1642346,Ryan Dunn,1610612756,PHX,22.0,16,10,6,24.1,8.4,4.8,1.9,1.4,0.7,1.0,0.478,0.34,0.667
1641750,Ryan Kalkbrenner,1610612766,CHA,23.0,15,4,11,25.4,9.4,6.9,0.4,0.8,1.9,1.5,0.803,0.0,0.792
1642948,Ryan Nembhard,1610612742,DAL,22.0,5,2,3,9.0,3.2,0.2,1.8,0.0,0.0,1.2,0.467,0.0,0.667
1631157,Ryan Rollins,1610612749,MIL,23.0,17,8,9,31.7,18.6,3.9,5.9,1.6,0.3,2.5,0.504,0.438,0.795
1630180,Saddiq Bey,1610612740,NOP,26.0,16,2,14,26.4,11.6,4.9,2.1,0.8,0.0,0.7,0.414,0.354,0.703
1630573,Sam Hauser,1610612738,BOS,27.0,16,8,8,21.1,6.2,3.5,1.4,0.6,0.3,0.7,0.311,0.323,0.75
1630241,Sam Merrill,1610612739,CLE,29.0,12,9,3,25.9,13.9,2.1,2.3,0.5,0.3,0.8,0.466,0.444,0.938
1630572,Sandro Mamukelashvili,1610612761,TOR,26.0,15,10,5,17.9,10.1,3.7,1.9,0.5,0.4,0.9,0.563,0.444,0.8
1630583,Santi Aldama,1610612763,MEM,24.0,17,6,11,26.3,13.9,6.8,2.6,1.0,0.7,1.2,0.479,0.329,0.605
1630567,Scottie Barnes,1610612761,TOR,24.0,16,11,5,32.6,19.4,7.6,5.1,1.5,1.6,2.1,0.51,0.414,0.813
1631101,Shaedon Sharpe,1610612757,POR,22.0,14,6,8,28.6,22.6,5.0,2.1,1.4,0.2,2.8,0.439,0.258,0.803
1628983,Shai Gilgeous-Alexander,1610612760,OKC,27.0,17,16,1,33.2,31.9,4.9,6.6,1.5,0.9,1.8,0.534,0.404,0.892
1630536,Sharife Cooper,1610612764,WAS,24.0,2,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
